"Photo","Picture","MLS Number","Class","Building Type","Area","Price","Address","City","State","Status","Radar ID","Zoning","Days On Market"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40702585/0/60/45/51bc9759f7935bc885cd8e99dbfa087d/6/b6d28c11fe266f6a2aac186aec14dd4f/MAXEBRDI40702585.JPG","5","7","COMM INDUSTRIAL FOR LEASE","Comm Ind For Lease","Bethel Island/Byron/Knigh","$653","6329 BETHEL ISLAND RD","BETHEL ISLAND","CA","Rented-Leased",,"2036","72"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40708695/0/60/45/c9986d8425f25b6334e61fcc28da9a59/11/fe1301cd3512efc62ff26382636113a1/MAXEBRDI40708695.JPG","27","12345","LEASE RENTAL","Detached","Tracy","$1,713","45 Portola Way","TRACY","CA","Cancelled",,,"30"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40709876/0/60/45/efecbd4d4e8bb8f440f83bf622a43b42/6/b6b11b9b3ffb6f140e91e6aebccc4890/MAXEBRDI40709876.JPG","4","40709876","LEASE RENTAL","Detached","Antioch","$1,700","2723 San Elijo Ct.","ANTIOCH","CA","Pending",,,"0"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712696/0/60/45/d84b2c2a0d4f0378e02dfa87c4e00bca/11/8200d2896a5a3df648a0231470577eed/MAXEBRDI40712696.JPG","15","40712696","LEASE RENTAL","Detached","San Joaquin County","$1,700","216 Van Dyken Way","RIPON","CA","New",,,"1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40701219/0/60/45/5f57a3db8f3d65f8ff520a304675bf34/5/f73092bdbb9868e5c5c5a9c400967659/MAXEBRDI40701219.JPG","21","40701219","COMM INDUSTRIAL FOR LEASE","Comm Ind For Lease","Pinole","$1,875","1690F San Pablo Ave","PINOLE","CA","Price Change",,"3003","83"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711797/0/60/45/fa5f2d56e740ab7fc4cfd05f05e24900/8/612b06638d67c93a01bf78e39cc0cb3d/MAXEBRDI40711797.JPG","5","40711797","LEASE RENTAL","Detached","Antioch","$1,900","4516 PAMPAS CIR","ANTIOCH","CA","Active",,"1001","7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40703463/0/60/45/499da6a06c8143184a0c6f5f4962fd59/6/3eaca547d5f0078a7dce72b7d208ad97/MAXEBRDI40703463.JPG","5","40703463","LEASE RENTAL","Detached","Brentwood","$2,295","747 ALLBROOK CT","BRENTWOOD","CA","Active",,"1001","55"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711760/0/60/45/00911aefe83e4615902ef985003ea500/11/02bb01cdbfab6e16daf729d20f5175dd/MAXEBRDI40711760.JPG","25","40711760","LEASE RENTAL","Detached","Tracy","$2,350","134 Thomas Ave","TRACY","CA","Active",,,"8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710891/0/60/45/df320f87ec389750b8b181b532c257cb/8/0870c04ef45e54345c7560ce1195c90f/MAXEBRDI40710891.JPG","11","40710891","LEASE RENTAL","Townhouse","Lafayette","$2,400","917 HOUGH AVE","LAFAYETTE","CA","Rented-Leased",,"1004","13"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710574/0/60/45/44397e920143fb1c7bcd85087b2cb9ac/6/522d9aa9656db30cab0eb3e3c6e89bee/MAXEBRDI40710574.JPG","23","40710574","LEASE RENTAL","Detached","Antioch","$2,500","5220 CHINOOK CT","ANTIOCH","CA","Rented-Leased",,"1001","12"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40671038/0/60/45/cdbf91a5d0638a3689c7078aadf46ed6/8/4b9987d763ce9541d01f8a5bcdfac78b/MAXEBRDI40671038.JPG","22","40671038","LEASE RENTAL","Duet","Hercules - 1301","$2,500","2006 TSUSHIMA ST","HERCULES","CA","Expired",,,"76"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40708184/0/60/45/493c8b56f6b081c13d1dc29dbf7e182c/8/6bbd53f2cd8082dcd52e834211a1bbe1/MAXEBRDI40708184.JPG","30","40708184","LEASE RENTAL","Detached","Concord","$2,695","915 Trent St.","CONCORD","CA","Rented-Leased",,,"24"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711054/0/60/45/8127297de7838c6eeec5d2abcf5c2080/2/6db492f95ec7467c0ce9606114f5af4a/MAXEBRDI40711054.JPG","6","40711054","LEASE RENTAL","Townhouse","Dublin","$2,900","5575 Martinelli","DUBLIN","CA","Rented-Leased",,,"12"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712669/0/60/45/4370e97f40d66fed96edebf9eefe63e3/8/c6cb30c34ab2bf56e3974a47e87f5af6/MAXEBRDI40712669.JPG","21","40712669","LEASE RENTAL","Townhouse","San Ramon","$3,200","441 S CLOVERCREST LN","SAN RAMON","CA","New",,"1004","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712746/0/60/45/505651cb8008e7c3281a1f3605f93497/6/7a5838073d5088e1318c1a63b8d2fb15/MAXEBRDI40712746.JPG","9","40712746","LEASE RENTAL","Detached","Brentwood","$3,700","1765 DUCHESS TER","BRENTWOOD","CA","New",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711140/0/60/45/6b4b75e9047147dc8a2565fa111ae513/8/f95b4bb78fc120abd1f6e40027efe4eb/MAXEBRDI40711140.JPG","18","40711140","LEASE RENTAL","Condo","Walnut Creek","$3,750","1632 SAN MIGUEL DR","WALNUT CREEK","CA","Active",,"1004","12"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711788/0/60/45/ae31508e5022e885458c86c5d7807295/4/51e3bb57777ee52e53d12a45def44556/MAXEBRDI40711788.JPG","10","40711788","LEASE RENTAL","Detached","San Leandro","$3,800","1876 marineview dr","SAN LEANDRO","CA","Active",,"1001","7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712740/0/60/45/fae82c393fcc08d5e669ab9806373e23/8/93f0350d99119b45ed03f5db0e3644c1/MAXEBRDI40712740.JPG","29","40712740","LEASE RENTAL","Detached","Danville","$4,000","379 VERONA AVE","DANVILLE","CA","New",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711774/0/60/45/f287c5c9e42e2e7273127e1a9990a1fc/8/b3f2dec83f01da80955b014e93e4c48c/MAXEBRDI40711774.JPG","16","40711774","LEASE RENTAL","Detached","Walnut Creek","$4,100","728 AUTUMN DR","WALNUT CREEK","CA","Active",,"1001","13"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712749/0/60/45/a6c0682219ee7a9ed7e99ad035258d0b/2/355f65d2952fd2c6ea87141065573020/MAXEBRDI40712749.JPG","28","40712749","LEASE RENTAL","Detached","Dublin","$4,650","11151 BRITTANY LANE","DUBLIN","CA","New",,"r-1","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40699555/0/60/45/de8a68f62e6521f8b96d4d33a1295477/8/0d665f8b88ae15a2fc59cbb733913c9d/MAXEBRDI40699555.JPG","28","40699555","LEASE RENTAL","Detached","Concord","$4,800","1046 LAUREL TREE DR","CONCORD","CA","Rented-Leased",,"1003","96"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40707174/0/60/45/d58aa2d1ec0f8e1c0dfc85482bc14f40/8/849e4486112c15bf16e067360cb62d7a/MAXEBRDI40707174.JPG","15","40707174","LEASE RENTAL","Detached","Orinda","$4,800","522 MORAGA WAY","ORINDA","CA","Price Change",,"1001","41"
"http://cdnparap30.paragonrels.com/ParagonImages/Static/60/45/739e64b314b28e70738977c8162c55db/NoPhotoAvailable.jpg","0","40712679","MOBILE HOME","Mobile Home","Bethel Island/Byron/Knigh","$30,000","4400 Gateway","BETHEL ISLAND","CA","New",,,"5"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711126/0/60/45/1847eb6f84f160b21c0c235e4678c45c/2/1a6ff95cf24c93da4197f5bfcbb878ff/MAXEBRDI40711126.JPG","13","40711126","MOBILE HOME","Mobile Home","Livermore","$55,000","788 Sundial Circle","LIVERMORE","CA","Pending",,,"10"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40708675/0/60/45/942383495d67f7fc81e5bf8169ca5321/5/e3751603dccb82f58ff66e7e78939184/MAXEBRDI40708675.JPG","2","40708675","LOTS AND LAND","Lots and Land","Richmond - Point Richmond/Bayfront","$65,000","PACIFIC AVE","RICHMOND","CA","Pending",,"8001","29"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711329/0/60/45/a6ed65abe69445f9ff95acb0b4ac8cc1/2/62f8c5fb3389e6831ed88b426de0779a/MAXEBRDI40711329.JPG","25","40711329","MOBILE HOME","Mobile Home","Livermore","$72,500","839 Sundial Circle","LIVERMORE","CA","Pending",,,"9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712646/0/60/45/2ec7856b58da429a257bde62cea21788/6/6600d60d59200c5aaae0b3f62c05b679/MAXEBRDI40712646.JPG","10","40712646","RESIDENTIAL","Condo","Antioch","$79,000","2404 LEMONTREE CT","ANTIOCH","CA","New",,"1004","3"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711778/0/60/45/8dbf120b026ab0f405c224fbb3d6aadf/8/cec58656403757c36dcac6d17a739e4f/MAXEBRDI40711778.JPG","30","40711778","RESIDENTIAL","Condo","Antioch","$99,950","2212 L ST","ANTIOCH","CA","Active",,"1004","7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710547/0/60/45/b0064c1ae6b988815cd323829d01cbc0/8/c2ee71dea3d727c5b436bec130eefc4f/MAXEBRDI40710547.JPG","1","40710547","RESIDENTIAL","Detached","All Other Counties/States","$100,000","46 Mcadoo","OTHER - SEE RMKS","NJ","Active",,,"20"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711192/0/60/45/4bafff6719babfb673276d761bd2adce/2/ca0b8086685772148c0809478b0f8d0a/MAXEBRDI40711192.JPG","8","40711192","RESIDENTIAL","Condo","Antioch","$109,000","2005 San Jose","ANTIOCH","CA","Temporarily Withdrawn",,,"10"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711720/0/60/45/8b698ea9e967a94c9206a2c0ed1b98c9/6/ad37c126350b65379287d7d2255253d9/MAXEBRDI40711720.JPG","2","40711720","RESIDENTIAL","Condo","Solano County","$110,000","355 Parkview Terrace","VALLEJO","CA","Active",,,"9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40699183/0/60/45/e755ecb16f67648a3ac142468d1a7d93/10/0e1e215d3a8bd0acd77c6fda119922cc/MAXEBRDI40699183.JPG","7","40699183","LOTS AND LAND","Lots and Land","Oakland Zip Code 94605","$119,000","3726 Delmont Avenue","OAKLAND","CA","Price Change",,"4082","100"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40708017/0/60/45/95972fc4c4afe0d0bb8024a1a362fc42/2/3d05b93c238d893b5d1641e7251cd599/MAXEBRDI40708017.JPG","17","40708017","MOBILE HOME","Mobile Home","Union City","$149,900","2548 Madison Ave","UNION CITY","CA","Pending Show for Backups",,,"20"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712656/0/60/45/7326f6c0a9b9a73dbee0a6232570055f/8/07f93635061f3cad487b7d2408d95f24/MAXEBRDI40712656.JPG","26","40712656","RESIDENTIAL","Detached","Richmond - North & West/Parchester","$169,950","524 22ND ST","RICHMOND","CA","New",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Static/60/45/739e64b314b28e70738977c8162c55db/NoPhotoAvailable.jpg","0","40712741","RESIDENTIAL","Detached","Richmond - North & West/Parchester","$175,000","1826 COSTA AVE","RICHMOND","CA","New",,"1001","7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710839/0/60/45/4edc7b931b0f039740f96d24bb3d38e3/12/844b55d6ebc60091e0a8d9367e9b29a7/MAXEBRDI40710839.JPG","23","40710839","RESIDENTIAL","Condo","Concord","$182,000","1591 ELLIS ST","CONCORD","CA","Pending Show for Backups",,"1004","8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711757/0/60/45/4ba67223b93349d9fbd6d62410395cd5/11/687ae84c7cea56b2b3b4acc729f35b92/MAXEBRDI40711757.JPG","5","40711757","MOBILE HOME","Mobile Home","Hayward","$189,000","28171 Murcia","HAYWARD","CA","Active",,,"8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711784/0/60/45/c14a196d05ccada0841161f96c5a5369/5/e2ba03351ef06e8ef9aa219671666c8f/MAXEBRDI40711784.JPG","16","40711784","RESIDENTIAL","Condo","Emeryville","$190,900","1056 48TH ST","EMERYVILLE","CA","Active",,"1009","14"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711830/0/60/45/1e16bad31633ffe8051b0460af1738aa/2/be17762744a873d4283e34b4913df42d/MAXEBRDI40711830.JPG","1","40711830","RESIDENTIAL","Detached","Oakland Zip Code 94605","$199,000","6328 MACARTHUR BLVD","OAKLAND","CA","Active-Short Sale",,"1001","6"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712718/0/60/45/4730cb3cc3e26ded9481c15b559ba13b/8/dc6ee5920f74fa55e8787791f6b36d54/MAXEBRDI40712718.JPG","3","40712718","RESIDENTIAL","Condo","Hercules - 1301","$199,950","309 WEYMOUTH","HERCULES","CA","New-Short Sale",,"1004","33"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40699388/0/60/45/92d810edc41b27ee4fa50539d7af782b/6/0e507d639a37ae55d91c5719c722faa3/MAXEBRDI40699388.JPG","9","40699388","RESIDENTIAL","Detached","Antioch","$199,950","10 W 16TH ST","ANTIOCH","CA","Back on Market",,"1001","91"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711798/0/60/45/69bbf29e2ced470251f8d045ff629100/2/d95c3f53cdfd2636042d59f626e792fc/MAXEBRDI40711798.JPG","29","40711798","MOBILE HOME","Mobile Home","Union City","$209,000","2532 Parkside Drive","UNION CITY","CA","Active",,,"7"
"http://cdnparap30.paragonrels.com/ParagonImages/Static/60/45/739e64b314b28e70738977c8162c55db/NoPhotoAvailable.jpg","0","40712745","RESIDENTIAL","Detached","Antioch","$215,000","1414 F ST","ANTIOCH","CA","New",,"1001","0"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40705074/0/60/45/01fdcc4a11f6c65db59b3739a3450e47/10/f23bfd4158063d53657412e9257d7f04/MAXEBRDI40705074.JPG","10","40705074","RESIDENTIAL","Patio Home/Villa","Antioch","$219,000","1627 SOMERSET PL","ANTIOCH","CA","Pending",,"1004","17"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711801/0/60/45/5aae2cd87764279cf0f3c316680e5bd4/2/cb6dffbb7c674ebc5743e30247f4a940/MAXEBRDI40711801.JPG","25","40711801","RESIDENTIAL","Condo","Solano County","$223,000","265 Lighthouse Drive","VALLEJO","CA","Active",,,"7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712654/0/60/45/9fe4a05435274a401176bc65930a1450/8/316546b263c6307ea01cb0e573046dc3/MAXEBRDI40712654.JPG","18","40712654","RESIDENTIAL","Condo","Concord","$228,000","3360 NORTHWOOD DRIVE","CONCORD","CA","Price Change",,,"9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711932/0/60/45/04ff216667e22a20e88ce21d1236deb1/2/78709f4f072e030c2ee5e659ac1ab0c5/MAXEBRDI40711932.JPG","1","40711932","LOTS AND LAND","Lots and Land","All Other Counties/States","$230,000","14 Arroyo Sequoia","CARMEL","CA","Active-REO",,"res","5"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711006/0/60/45/be3f523a82c96d44919f35c8ea9a1353/6/73f708cca14b1a44b0224adfd34d9bc4/MAXEBRDI40711006.JPG","21","40711006","RESIDENTIAL","Detached","Pittsburg","$230,000","65 DiMaggio Avenue","PITTSBURG","CA","Pending",,,"11"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712695/0/60/45/90fc59be5c1a186a1508237955bbc68e/5/bee9fc77f6a91923d4ce5ae5991c0a47/MAXEBRDI40712695.JPG","4","40712695","RESIDENTIAL INCOME","DUPLEX","San Pablo Proper","$230,400","1415 PINE AVE","SAN PABLO","CA","New",,"1101","3"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712700/0/60/45/1ae55985ddcf84429ea53e0744c5c90b/13/19da07ffef548c980402410f2605c3e3/MAXEBRDI40712700.JPG","8","40712700","RESIDENTIAL","Detached","All Other Counties/States","$241,000","3121 Georgia","VALLEJO","CA","New-Short Sale",,,"2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710215/0/60/45/89f13541bec1fff1e82928dd9705702f/6/b21660e09e9d21ba4a66faa840a0c042/MAXEBRDI40710215.JPG","22","40710215","RESIDENTIAL","Detached","Brentwood","$245,000","320 BIRCH ST","BRENTWOOD","CA","Active",,"1001","19"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711764/0/60/45/00e57fa8b9b0dd9d03744a1a36ed35af/8/6eb9d2d91c36e18098a57ef8a58329a4/MAXEBRDI40711764.JPG","14","40711764","RESIDENTIAL","Detached","Richmond - North & West/Parchester","$249,000","530 22ND ST","RICHMOND","CA","Active",,,"8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712714/0/60/45/d8cb28ee789a96e248341a4737081a09/4/ce932bcbc00dcc8b6ba385dc47bc857b/MAXEBRDI40712714.JPG","24","40712714","RESIDENTIAL","Detached","Oakland Zip Code 94621","$249,000","8818 PLYMOUTH ST","OAKLAND","CA","New",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712670/0/60/45/eb3ab3ac4101cc3ef82743af6df9ebe0/8/1e184a9b5342dabf44317804d8273582/MAXEBRDI40712670.JPG","30","40712670","RESIDENTIAL","Condo","Walnut Creek","$250,000","470 N CIVIC DR","WALNUT CREEK","CA","New",,"1004","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40707900/0/60/45/56ec30d0946b6ac82a9532e2d93be967/8/6b2b862e5e3719eda6e37c0c47c644fa/MAXEBRDI40707900.JPG","13","40707900","RESIDENTIAL","Condo","Concord","$250,000","5425 Concord Blvd","CONCORD","CA","Sold",,,"3"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710285/0/60/45/fc78089787b7cca84a4ebe0d9382d83f/2/70da61a7aad81a6e5a884051da41d3c4/MAXEBRDI40710285.JPG","17","40710285","RESIDENTIAL","Detached","Stanislaus County","$250,000","420 L St.","PATTERSON","CA","Active",,,"19"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712733/0/60/45/2be0e75471f456fbcab524ea424b9a6a/6/78fae8fd9bcfb9674d394fdff43f3459/MAXEBRDI40712733.JPG","14","40712733","RESIDENTIAL","Detached","Pittsburg","$259,950","68 DIMAGGIO AVE","PITTSBURG","CA","New",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710357/0/60/45/6e8b5a1bf24d059e756669b94bb2076b/2/e1d25df08ef0c5586a54c501d57cc098/MAXEBRDI40710357.JPG","30","40710357","RESIDENTIAL","Condo","Hayward","$260,000","27787 Vasona Court","HAYWARD","CA","Sold",,,"1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40698820/0/60/45/cc39461bed1cb8eb6386c16a455ae670/12/31ac723b9af727195fda697dc1cf82d5/MAXEBRDI40698820.JPG","6","40698820","RESIDENTIAL INCOME","DUPLEX","Antioch","$260,000","15 SUNSET DR","ANTIOCH","CA","Active",,"1101","21"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712705/0/60/45/a525dcba0453210bda2c660ff34d27fd/2/4f4cdde19791c763f46d6ee2503741e4/MAXEBRDI40712705.JPG","14","40712705","RESIDENTIAL","Detached","Pittsburg","$265,000","1025 W Street","PITTSBURG","CA","New",,,"1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711228/0/60/45/1156599a33c4b7794ba9c5a49faf0c53/11/67acfa7c39793dfbbcc7c9761d0723e3/MAXEBRDI40711228.JPG","15","40711228","RESIDENTIAL","Detached","Stanislaus County","$269,000","132 Dowitcher Drive","PATTERSON","CA","Pending",,"R1","37"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40676505/0/60/45/62d07abdae1c40dc89bbb196e38f0981/8/6faf40f6e64b3dcd85e9622c6609af0b/MAXEBRDI40676505.JPG","1","40676505","RESIDENTIAL","Detached","Richmond - North & West/Parchester","$270,000","2111 Gaynor Ave","RICH","CA","Sold-Short Sale",,,"28"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711124/0/60/45/d4b708b3aed178101a6ca4b52396ea92/2/c91e00b985e2603a5e4a8d721e4509f9/MAXEBRDI40711124.JPG","19","40711124","RESIDENTIAL","Condo","Livermore","$275,000","1087 MURRIETA BLVD","LIVERMORE","CA","Pending",,"1004","9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712704/0/60/45/11e8ac661b0ecccb9374c7bd27532e94/4/bdfea5c16e45b15dbe776a6279c4a888/MAXEBRDI40712704.JPG","1","40712704","RESIDENTIAL","Detached","Oakland Zip Code 94603","$275,000","1800 101ST AVE","OAKLAND","CA","New",,,"3"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711234/0/60/45/ed86f9c4f40fbbd5cc46e131a0e1b673/12/eb67e83a2878d8631af9c59bffbd0a00/MAXEBRDI40711234.JPG","10","40711234","RESIDENTIAL","Townhouse","Hercules - 1301","$279,000","155 S wildwood","HERCULES","CA","Pending Subj LenderApprov",,,"9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40696053/0/60/45/cb1e3fa5022e32af794619d8c646c514/2/29d690f78c8072a11c5155158feca0e5/MAXEBRDI40696053.JPG","19","40696053","RESIDENTIAL","Detached","Oakland Zip Code 94621","$279,000","1720 70TH AVE","OAKLAND","CA","Expired",,"1001","60"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40704277/0/60/45/8a826658435a680242012a3e593d8cf2/8/f7f4f9d37d377cd812242c88d81dc190/MAXEBRDI40704277.JPG","19","40704277","RESIDENTIAL","Condo","Concord","$280,000","4540 MELODY DR","CONCORD","CA","Pending",,"1004","35"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711777/0/60/45/3a7d1bf494312038b63dc8a775f1e3f0/2/4adba334299c6523b9e25f73d899bcb8/MAXEBRDI40711777.JPG","6","40711777","LOTS AND LAND","Lots and Land","Oakland Zip Code 94611","$280,000","8001-A Shepherd Canyon Road","OAKLAND","CA","Active",,"R20","7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711822/0/60/45/588dff2d8de3d3526b0ae4148339bd68/8/a70790ae41927fb73736b82697300cc2/MAXEBRDI40711822.JPG","3","40711822","RESIDENTIAL","Detached","Richmond - South","$280,000","132 S 12TH ST","RICHMOND","CA","Active-Short Sale",,"1001","8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712694/0/60/45/32cd3d1ea6d954d22e15849239f2c75a/8/21051f6a26e4961dce7b5c45aed6f3f0/MAXEBRDI40712694.JPG","14","40712694","RESIDENTIAL","Condo","Rossmoor","$280,000","1216 OAKMONT DR","WALNUT CREEK","CA","New",,"1004","2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40708998/0/60/45/3d153561751228a8e91a65f58df6a355/8/336596e6392fad2d62ba9395af917707/MAXEBRDI40708998.JPG","13","40708998","RESIDENTIAL","Condo","Rossmoor","$284,500","1708 Oakmont Dr.","WALNUT CREEK","CA","Back on Market",,,"9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711765/0/60/45/d528d8ee7024c161318e7f04146f45b6/4/a2e1e3a68632185743753ffa23f44b2c/MAXEBRDI40711765.JPG","6","40711765","RESIDENTIAL","Detached","Oakland Zip Code 94621","$289,000","1460 87TH AVE","OAKLAND","CA","Active",,"1101","8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712706/0/60/45/6df92c938bbea3adc1879746d24d8eaf/6/e48e5371e8beb518beaf5437844ff602/MAXEBRDI40712706.JPG","3","40712706","RESIDENTIAL","Detached","Antioch","$290,000","2630 DESRYS BLVD","ANTIOCH","CA","New",,"1001","4"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40706576/0/60/45/225059a81add117e2c70c1014d2e13b7/8/a36973eb1058f3a350a8290a8fad885e/MAXEBRDI40706576.JPG","4","40706576","RESIDENTIAL","Detached","Antioch","$290,000","5136 STAGECOACH WAY","ANTIOCH","CA","Sold",,"1001","30"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712683/0/60/45/af351d94ed09c47ff6722eb2498a939e/4/294bc1da6ce1318c1fc0d2881407451f/MAXEBRDI40712683.JPG","17","40712683","RESIDENTIAL","Detached","Oakland Zip Code 94601","$298,000","2635 E 25th St","OAKLAND","CA","New",,,"1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712214/0/60/45/80cd1a8f28a1276c9e7e580a88877bc1/4/45becf873c7a088a4a7189e7db779239/MAXEBRDI40712214.JPG","19","40712214","RESIDENTIAL","Condo","Emeryville","$298,000","6400 Christie Ave","EMERYVILLE","CA","Pending Show for Backups",,,"2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711704/0/60/45/4466a35132c4e1597eac97e3ca2e783e/12/c14e0e654291ce1f389e1056b182d809/MAXEBRDI40711704.JPG","25","40711704","RESIDENTIAL","Townhouse","El Sobrante County","$299,000","405 JOAN VISTA ST","EL SOBRANTE","CA","Active",,"1004","9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40708593/0/60/45/8e1c6a4d734fa65733b295d2ffe66bfb/2/1fa0f3c0502968dee666528dc6810999/MAXEBRDI40708593.JPG","16","40708593","RESIDENTIAL","Detached","Concord","$299,000","2082 OVERHILL","CONCORD","CA","Pending",,,"21"
